student_id,index
D012143900,33759
D012147762,33767
D012148738,33779
D012150236,33787
D012151660,33796
D012154708,33804
D012155804,33811
D012160532,33821
D012164172,33826
D012165346,33839
D012166350,33847
D012167678,33855
D012169146,33858
D012171446,33870
D012172290,33877
D012175390,33887
D012175482,33896
D012180325,33902
D012185009,33914
D012186808,33923
D012187768,33931
D012188659,33944
D012189229,33953
D012191437,33962
D012191949,33968
D012192014,33972
D012193059,33975
D012194704,33984
D012196562,33989
D012197255,33998
D012199365,34004
D012203062,34008
D012204847,34021
D012205868,34026
D012212477,34031
D012215836,34040
D012217113,34047
D012217526,34054
D012218912,34059
D012221776,34070
D012224081,34080
D012240517,34090
D012242955,34098
D012247592,34109
D012248568,34115
D012250967,34122
D012256570,34130
D012260959,34139
D012260997,34145
D012268344,34156
D012270781,34163
D012274819,34174
D012274826,34179
D012275687,34182
D012277872,34189
D012278176,34194
D012282586,34199
D012288199,34205
D012289554,34209
D012291496,34215
D012295654,34220
D012302499,34227
D012304424,34236
D012305056,34241
D012305933,34248
D012310050,34253
D012311804,34263
D012312177,34269
D012319237,34273
D012321452,34279
D012323579,34290
D012328789,34295
D012333011,34304
D012334018,34312
D012335862,34317
D012338511,34325
D012343300,34330
D012344161,34334
D012347346,34341
D012356003,34349
D012359493,34357
D012361687,34363
D012362042,34367
D012368044,34374
D012371747,34386
D012373567,34393
D012375479,34399
D012376605,34404
D012376797,34411
D012377930,34417
D012378159,34422
D012380817,34434
D012382682,34441
D012382712,34449
D012384143,34460
D012385386,34465
D012388035,34469
D012388257,34478
D012397600,34488
D012398881,34497
D012399338,34503
D012400430,34509
D012405756,34515
D012405817,34524
D012408306,34531
D012410132,34537
D012411085,34540
D012411955,34546
D012424443,34554
D012432059,34561
D012432226,34568
D012433018,34578
D012433506,34588
D012434879,34599
D012435203,34603
D012435371,34614
D012437177,34621
D012439256,34626
D012444069,34630
D012444250,34642
D012446896,34651
D012448500,34656
D012449538,34665
D012450305,34670
D012450596,34683
D012453344,34696
D012455874,34709
D012456253,34716
D012456673,34726
D012459902,34734
D012463268,34743
D012466337,34751
D012467242,34764
D012467655,34771
D012469802,34776
D012477166,34783
D012477265,34790
D012480395,34795
D012481101,34802
D012483167,34814
D012493449,34821
D012494422,34825
D012495214,34834
D012497478,34841
D012502394,34848
D012503247,34859
D012514779,34866
D012516230,34878
D012524631,34883
D012527229,34892
D012533329,34900
D012533701,34910
D012540655,34919
D012541218,34926
D012545094,34933
D012545506,34943
D012546879,34952
D012547159,34961
D012547326,34968
D012547951,34972
D012548170,34979
D012552795,34985
D012555178,34991
D012560035,35001
D012568215,35009
D012570010,35022
D012575923,35027
D012583188,35033
D012587902,35038
D012592142,35049
D012595617,35061
D012601356,35070
D012605613,35074
D012607174,35077
D012607471,35090
D012611973,35093
D012612758,35100
D012620128,35105
D012625727,35118
D012638277,35125
D012642687,35134
D012643233,35144
D012646531,35156
D012647859,35163
D012649211,35173
D012649891,35182
D012655113,35186
D012655335,35195
D012662722,35202
D012668182,35206
D012668939,35213
D012670406,35222
D012672448,35228
D012675050,35235
D012675616,35242
D012678327,35248
D012679546,35255
D012683567,35264
D012686698,35268
D012688371,35272
D012690336,35276
D012692743,35279
D012693023,35291
D012696208,35297
D012696987,35307
D012699971,35317
D012702954,35322
D012703234,35329
D012706204,35341
D012707683,35354
D012709243,35361
D012711406,35368
D012711666,35378
D012712496,35384
D012713011,35388
D012714476,35392
D012714742,35401
D012715855,35407
D012724987,35416
D012726332,35429
D012726905,35441
D012730384,35448
D012737963,35453
D012739165,35456
D012739998,35463
D012752003,35469
D012752522,35475
D012755394,35482
D012757503,35492
D012759491,35502
D012760725,35512
D012761418,35520
D012761531,35529
D012772353,35541
D012774784,35544
D012776283,35552
D012778256,35557
D012779710,35563
D012780112,35569
D012782642,35577
D012782918,35582
D012784608,35591
D012788194,35596
D012788491,35600
D012789559,35603
D012793846,35608
D012794133,35616
D012795437,35622
D012795642,35628
D012796502,35636
D012798896,35640
D012799145,35648
D012801435,35657
D012801992,35662
D012813094,35668
D012815548,35673
D012815616,35677
D012818969,35684
D012818990,35690
D012825547,35698
D012828463,35707
D012829453,35714
D012829576,35724
D012831166,35732
D012836697,35738
D012841141,35748
D012841325,35754
D012842094,35758
D012847570,35764
D012859641,35773
D012859856,35777
D012861101,35782
D012861903,35791
D012863464,35797
D012865468,35808
D012868506,35814
D012869565,35817
D012870394,35828
D012874262,35832
D012875252,35839
D012876341,35844
D012877737,35853
D012880249,35862
D012880843,35872
D012882328,35884
D012882410,35888
D012884087,35896
D012889853,35905
D012889952,35911
D012895007,35916
D012898763,35925
D012899210,35931
D012899746,35934
D012904211,35938
D012904341,35948
D012906833,35960
D012908776,35967
D012912230,35974
D012913121,35979
D012920570,35989
D012920983,35998
D012921911,36003
D012923007,36014
D012925865,36027
D012926473,36033
D012926893,36040
D012930760,36046
D012934447,36053
D012935703,36064
D012938551,36074
D012939060,36080
D012946150,36088
D012950966,36094
D012953943,36102
D012956289,36110
D012961474,36115
D012962488,36127
D012962716,36134
D012966844,36140
D012967414,36153
D012967957,36164
D012968596,36170
D012970438,36173
D012975945,36177
D012977208,36184
D012977802,36190
D012980345,36197
D012982950,36200
D012984138,36209
D012986538,36216
D012988365,36222
D012989164,36227
D012992911,36233
D012995073,36236
D012996605,36247
D012996759,36254
D013000554,36259
D013002664,36268
D013007560,36276
D013011215,36285
D013014858,36290
D013017415,36302
D013020057,36308
D013020804,36312
D013028275,36316
D013032302,36325
D013037581,36329
D013038069,36338
D013039172,36343
D013046149,36347
D013049225,36354
D013050122,36359
D013056612,36367
D013057169,36372
D013061869,36381
D013071462,36392
D013079703,36402
D013086299,36411
D013087258,36420
D013087432,36429
D013093587,36440
D013094447,36444
D013094768,36453
D013096229,36456
D013097820,36468
D013100681,36476
D013100971,36486
D013102296,36493
D013104139,36496
D013105945,36506
D013109936,36518
D013110109,36529
D013111045,36541
D013114015,36548
D013116996,36556
D013117351,36561
D013126377,36568
D013126803,36579
D013128289,36589
D013129460,36602
D013130084,36614
D013132934,36627
D013133719,36637
D013140038,36643
D013142100,36651
D013143657,36657
D013144876,36669
D013147228,36680
D013154554,36687
D013156282,36697
D013156398,36702
D013157227,36708
D013158842,36713
D013160562,36718
D013169879,36727
D013174170,36730
D013175023,36734
D013178499,36745
D013178697,36756
D013179311,36765
D013183837,36772
D013185664,36781
D013185749,36792
D013185763,36801
D013187163,36812
D013188160,36816
D013189723,36828
D013190828,36838
D013192679,36843
D013193447,36852
D013197735,36857
D013198435,36862
D013203405,36865
D013207489,36876
D013209063,36881
D013211363,36889
D013215941,36900
D013216924,36905
D013218416,36911
D013218706,36921
D013219055,36930
D013219321,36934
D013223007,36940
D013223601,36953
D013226831,36964
D013228576,36973
D013229917,36979
D013231996,36983
D013237868,36991
D013238247,37000
D013241865,37005
D013249540,37011
D013249748,37017
D013251161,37029
D013251239,37035
D013251420,37048
D013251697,37059
D013252120,37062
D013253448,37069
D013255190,37074
D013258931,37087
D013260330,37096
D013262594,37102
D013265571,37109
D013272982,37116
D013273545,37129
D013275198,37136
D013275761,37142
D013282882,37155
D013284206,37162
D013286316,37171
D013288969,37175
D013289201,37182
D013289881,37193
D013290382,37199
D013292003,37210
D013294878,37214
D013297893,37224
D013298302,37231
D013298548,37241
D013299644,37244
D013300944,37255
D013301033,37260
D013305444,37266
D013307950,37272
D013308162,37279
D013308452,37287
D013309190,37293
D013313005,37303
D013313302,37312
D013319144,37318
D013326920,37323
D013330446,37328
D013333751,37341
D013333942,37348
D013337018,37360
D013337094,37366
D013337278,37375
D013338749,37382
D013339203,37391
D013339890,37395
D013341497,37406
D013341671,37418
D013341770,37422
D013341787,37431
D013343613,37439
D013349639,37450
D013353278,37458
D013353452,37470
D013353964,37480
D013354473,37487
D013362263,37495
D013364830,37502
D013365691,37507
D013367008,37520
D013370947,37527
D013371470,37531
D013371586,37544
D013379186,37553
D013379698,37558
D013380465,37568
D013384029,37575
D013385279,37582
D013387402,37589
D013389789,37595
D013390426,37600
D013395643,37607
D013395704,37611
D013401313,37617
D013406103,37629
D013410742,37634
D013413217,37643
D013413231,37649
D013413323,37656
D013416706,37664
D013418717,37667
D013427030,37679
D013429768,37686
D013431525,37692
D013433888,37702
D013434915,37709
D013445799,37712
D013462512,37715
D013468880,37721
D013470906,37725
D013472238,37736
D013474904,37743
D013477981,37753
D013481513,37764
D013481865,37777
D013483036,37780
D013484859,37793
D013484989,37800
D013491574,37813
D013492731,37818
D013501235,37822
D013502430,37827
D013502812,37838
D013507435,37848
D013507503,37854
D013508913,37859
D013510206,37867
D013510336,37871
D013516086,37878
D013517342,37891
D013521158,37897
D013529284,37900
D013539658,37903
D013544492,37909
D013548872,37916
D013549862,37921
D013554804,37928
D013558192,37935
D013566630,37938
D013578374,37944
D013582678,37956
D013582708,37960
D013585242,37968
D013585334,37972
D013585686,37981
D013586034,37991
D013589257,37994
D013592011,37999
D013592349,38007
D013595357,38020
D013595784,38026
D013597184,38032
D013598341,38039
D013605193,38048
D013608538,38053
D013608743,38058
D013612542,38068
D013613617,38081
D013624477,38090
D013627454,38099
D013630898,38104
D013631338,38111
D013637224,38120
D013637903,38124
D013639310,38131
D013639808,38140
D013640415,38149
D013642471,38155
D013643553,38159
D013651060,38169
D013651435,38179
D013653972,38192
D013661830,38204
D013663100,38209
D013664114,38215
D013665814,38227
D013667221,38232
D013674250,38237
D013674342,38242
D013675776,38248
D013679743,38260
D013681708,38270
D013682538,38275
D013685232,38279
D013686314,38288
D013694425,38293
D013696948,38302
D013702762,38311
D013703905,38316
D013706937,38327
D013710521,38337
D013710705,38340
D013713188,38347
D013718435,38353
D013720339,38362
D013722425,38372
D013723293,38378
D013724290,38389
D013727970,38399
D013732486,38411
D013748968,38418
D013750213,38428
D013751128,38436
D013756314,38443
D013757762,38449
D013763961,38458
D013765132,38462
D013765828,38470
D013769888,38477
D013770761,38485
D013771126,38495
D013775391,38500
D013777326,38508
D013779894,38512
D013780562,38521
D013780685,38534
D013789268,38541
D013792787,38546
D013796327,38556
D013798642,38567
D013802448,38575
D013804664,38581
D013806231,38585
D013809478,38594
D013817374,38601
D013819361,38608
D013820336,38612
D013825270,38621
D013832735,38634
D013832865,38641
D013835163,38647
D013836375,38652
D013840631,38658
D013841508,38666
D013849337,38674
D013850401,38678
D013860325,38687
D013862572,38691
D013869274,38697
D013870393,38704
D013871888,38717
D013873066,38729
D013873998,38732
D013875138,38741
D013878078,38751
D013879754,38761
D013880156,38767
D013882471,38771
D013883164,38778
D013883539,38783
D013885595,38788
D013885953,38793
D013886424,38802
D013886912,38808
D013888022,38816
D013888527,38823
D013895327,38828
D013895471,38840
D013896805,38849
D013897895,38855
D013901844,38860
D013910945,38865
D013913359,38873
D013917494,38880
D013918323,38885
D013925147,38897
D013933623,38907
D013934989,38914
D013935511,38920
D013941956,38932
D013943165,38938
D013944858,38947
D013946036,38952
D013952716,38961
D013956806,38966
D013960575,38970
D013964511,38979
D013964948,38984
D013966447,38994
D013969394,38997
D013970659,39002
D013973193,39009
D013979201,39021
D013979492,39030
D013982416,39035
D013985691,39045
D013988753,39058
D013992019,39069
D014002618,39075
D014004155,39082
D014010842,39090
D014012198,39102
D014012877,39109
D014013928,39113
D014016820,39121
D014016936,39132
D014018008,39137
D014018541,39146
D014021268,39150
D014021305,39157
D014021787,39160
D014023538,39167
D014024740,39171
D014024757,39177
D014025624,39182
D014026416,39191
D014032936,39197
D014033872,39205
D014042058,39213
D014046315,39219
D014049002,39225
D014049286,39236
D014057793,39245
D014067426,39251
D014070433,39264
D014074745,39277
D014075568,39283
D014080470,39294
D014097423,39299
D014099045,39305
D014099427,39311
D014101847,39321
D014102165,39334
D014102493,39347
D014108617,39357
D014111518,39370
D014112249,39378
D014113543,39387
D014127069,39392
D014134357,39403
D014135231,39412
D014135378,39423
D014138157,39428
D014141355,39441
D014145254,39446
D014145896,39452
D014148514,39461
D014149795,39471
D014155536,39480
D014158810,39486
D014164842,39493
D014168109,39502
D014168154,39508
D014168710,39514
D014172663,39524
D014181245,39527
D014182204,39536
D014194191,39541
D014194351,39549
D014195464,39559
D014195532,39571
D014196508,39578
D014197475,39590
D014199134,39595
D014209734,39603
D014210174,39613
D014210822,39626
D014211539,39633
D014213946,39645
D014219658,39654
D014221965,39663
D014222535,39667
D014223815,39680
D014224140,39692
D014226434,39698
D014231735,39706
D014232619,39711
D014233449,39722
D014235863,39729
D014238758,39738
D014243639,39744
D014245114,39751
D014247064,39757
D014248993,39766
D014252129,39771
D014252518,39777
D014254420,39782
D014265945,39794
D014267734,39798
D014268533,39809
D014268632,39819
D014268793,39827
D014270901,39833
D014272882,39837
D014274725,39850
D014281310,39860
D014282676,39863
D014282973,39868
D014283864,39881
D014285509,39887
D014289828,39890
D014291586,39896
D014296536,39906
D014300233,39914
D014300592,39917
D014306433,39926
D014306907,39933
D014309236,39943
D014309373,39956
D014320163,39959
D014325724,39967
D014326851,39972
D014332791,39981
D014339448,39987
D014339615,39990
D014340437,39995
D014342448,39998
D014344435,40003
D014346620,40007
D014346842,40018
D014350221,40024
D014365355,40029
D014365416,40034
D014366123,40043
D014370120,40048
D014385629,40054
D014388224,40060
D014389207,40073
D014390685,40077
D014392092,40082
D014394331,40088
D014403774,40091
D014405150,40094
D014407154,40099
D014407482,40105
D014408410,40112
D014409943,40120
D014410086,40129
D014414480,40134
D014417641,40140
D014418709,40147
D014419386,40151
D014420665,40160
D014421051,40167
D014423758,40180
D014425226,40193
D014426322,40202
D014426872,40208
D014432286,40213
D014432569,40223
D014434112,40227
D014437922,40236
D014442766,40244
D014448072,40250
D014455902,40255
D014456039,40262
D014459498,40273
D014465239,40277
D014472602,40286
D014474224,40293
D014475771,40305
D014477287,40309
D014478031,40321
D014483479,40327
D014484735,40336
D014485800,40345
D014486791,40355
D014487460,40360
D014489549,40365
D014491566,40373
D014491580,40379
D014491702,40386
D014492686,40389
D014493881,40392
D014497834,40400
D014500503,40407
D014500930,40415
D014501470,40419
D014504068,40422
D014507052,40428
D014511943,40433
D014519093,40441
D014521294,40448
D014521577,40454
D014530890,40459
D014531712,40467
D014541643,40473
D014542015,40478
D014545443,40486
D014547102,40493
D014551116,40498
D014551833,40502
D014552489,40506
D014553578,40519
D014554315,40525
D014554926,40534
D014557187,40539
D014566233,40547
D014570032,40552
D014575235,40557
D014580543,40562
D014582639,40572
D014589690,40579
D014592539,40584
D014595110,40596
D014601477,40603
D014608582,40609
D014613555,40614
D014614132,40620
D014614224,40625
D014614811,40634
D014617133,40637
D014617737,40640
D014619946,40645
D014621109,40652
D014625466,40658
D014625787,40667
D014628993,40673
D014631573,40681
D014631948,40689
D014636165,40698
D014638848,40703
D014644740,40706
D014654114,40713
D014668654,40718
D014674655,40725
D014678240,40730
D014681905,40735
D014682445,40740
D014686764,40746
D014688959,40758
D014696541,40763
D014700422,40770
D014700729,40775
D014704185,40778
D014704888,40785
D014707100,40790
D014716317,40794
D014725043,40805
D014725685,40811
D014730030,40818
D014731426,40821
D014732225,40827
D014733345,40836
D014734106,40847
D014741524,40860
D014742040,40866
D014742699,40875
D014756108,40878
D014756139,40886
D014756566,40891
D014758836,40894
D014762611,40900
D014765537,40906
D014768538,40911
D014768774,40924
D014770203,40930
D014771835,40935
D014775710,40945
D014778841,40950
D014778933,40957
D014789045,40962
D014792175,40970
D014793936,40974
D014796388,40980
D014806339,40989
D014807473,40993
D014809163,41001
D014809781,41009
D014810756,41014
D014815980,41020
D014819056,41027
D014821417,41031
D014824319,41036
D014827969,41040
D014829154,41046
D014829970,41057
D014831058,41067
D014834684,41072
D014835797,41079
D014837364,41087
D014837593,41099
D014840586,41110
D014841859,41117
D014845345,41124
D014853210,41129
D014854736,41137
D014855696,41146
D014856310,41150
D014858284,41158
D014859281,41163
D014861048,41167
D014861383,41176
D014866180,41183
D014866364,41190
D014867101,41198
D014867958,41203
D014873515,41208
D014873546,41221
D014873676,41229
D014878244,41241
D014885709,41254
D014886720,41263
D014887154,41267
D014888205,41280
D014889608,41291
D014889677,41296
D014891274,41300
D014893216,41308
D014893551,41318
D014902406,41328
D014903137,41335
D014905728,41344
D014909085,41354
D014913648,41367
D014913846,41371
D014915505,41382
D014917752,41388
D014917936,41391
D014917974,41397
D014918193,41404
D014918377,41415
D014920516,41419
D014924491,41423
D014924842,41428
D014925634,41436
D014926105,41443
D014926556,41446
D014927584,41452
D014934254,41458
D014941672,41463
D014943867,41468
D014944222,41474
D014947285,41483
D014950414,41492
D014953286,41496
D014956317,41502
D014960291,41511
D014960475,41518
D014960741,41522
D014962431,41530
D014963414,41535
D014969430,41542
D014976117,41547
D014976339,41552
D014981401,41557
D014982132,41561
D014987793,41571
D014993626,41577
D014994722,41586
D015002464,41593
D015005045,41599
D015005724,41604
D015008817,41607
D015014252,41613
D015015990,41625
D015017055,41630
D015021526,41636
D015028273,41642
D015031730,41649
D015033741,41657
D015038043,41667
D015038166,41670
D015043726,41682
D015050304,41694
D015051752,41700
D015054012,41705
D015054180,41710
D015056207,41718
D015056900,41730
D015058157,41737
D015060761,41750
D015066800,41763
D015068705,41776
D015070289,41783
D015072597,41790
D015074126,41796
D015076496,41807
D015078032,41820
D015078988,41829
D015081742,41834
D015083302,41843
D015085139,41852
D015087447,41860
D015087874,41869
D015099532,41874
D015102317,41880
D015110640,41888
D015111630,41893
D015111784,41899
D015112927,41902
D015114402,41907
D015117380,41916
D015120991,41919
D015122179,41924
D015125965,41932
D015126740,41940
D015135476,41947
D015139733,41957
D015142214,41962
D015145147,41966
D015153715,41969
D015153890,41975
D015155450,41984
D015159823,41988
D015160041,41998
D015163288,42008
D015170958,42020
D015172433,42029
D015173829,42038
D015176813,42047
D015178374,42054
D015179531,42063
D015184801,42074
D015185679,42087
D015186003,42093
D015186485,42099
D015187734,42106
D015190536,42119
D015198648,42126
D015198914,42136
D015199614,42149
D015201683,42156
D015203090,42163
D015205636,42170
D015206886,42176
D015206985,42184
D015207586,42191
D015209368,42197
D015211989,42208
D015214119,42219
D015217745,42228
D015218025,42234
D015222459,42240
D015224606,42245
D015224774,42252
D015225986,42262
D015233981,42271
D015235657,42282
D015237187,42295
D015238528,42302
D015241283,42312
D015241795,42321
D015242136,42326
D015246523,42330
D015247988,42341
D015248206,42346
D015251459,42351
D015252999,42357
D015257574,42363
D015258861,42371
D015260161,42378
D015269119,42381
D015269409,42386
D015273581,42392
D015274335,42401
D015275479,42410
D015276377,42415
D015280992,42424
D015282873,42432
D015285577,42437
D015288295,42443
D015288455,42448
D015292797,42456
D015293114,42462
D015297471,42473
D015297495,42480
D015298294,42483
D015299116,42492
D015301239,42500
D015304124,42504
D015313638,42510
D015314215,42517
D015315069,42524
D015316684,42530
D015318862,42538
D015318978,42543
D015323279,42547
D015325099,42552
D015328601,42562
D015329189,42570
D015329394,42576
D015336743,42588
D015342072,42600
D015345172,42609
D015351272,42618
D015352873,42621
D015353375,42624
D015356871,42634
D015365132,42639
D015366009,42652
D015368171,42661
D015372017,42672
D015379665,42678
D015388940,42686
D015390820,42693
D015394606,42698
D015396242,42705
D015402899,42711
D015404008,42719
D015408372,42725
D015414700,42732
D015415189,42735
D015417619,42738
D015418111,42743
D015420794,42749
D015421982,42754
D015423818,42766
D015424013,42771
D015430090,42776
D015430137,42782
D015438072,42789
D015438508,42801
D015440792,42809
D015442963,42816
D015443557,42822
D015445612,42835
D015446459,42840
D015448835,42846
D015455307,42853
D015458292,42861
D015463708,42871
D015464422,42878
D015467812,42881
D015469625,42888
D015469687,42892
D015470553,42898
D015470560,42901
D015471918,42908
D015474711,42911
D015475978,42915
D015480217,42922
D015481580,42929
D015489531,42934
D015495334,42941
D015495556,42950
D015495563,42958
D015499219,42967
D015499400,42973
D015501448,42976
D015501820,42987
D015504142,42991
D015504395,43000
D015507303,43007
D015510006,43017
D015510679,43026
D015513724,43030
D015514509,43039
D015514721,43052
D015515667,43056
D015517029,43065
D015521200,43077
D015526120,43082
D015528377,43088
D015531179,43097
D015531230,43101
D015534446,43109
D015536488,43116
D015536808,43123
D015537621,43135
D015538451,43143
D015540522,43147
D015544513,43153
D015546272,43164
D015547552,43171
D015547903,43182
D015549655,43192
D015556059,43205
D015557643,43212
D015562647,43215
D015563125,43222
D015565235,43228
D015565402,43235
D015566744,43247
D015568274,43259
D015568892,43266
D015569387,43274
D015572554,43278
D015575036,43287
D015583550,43297
D015587541,43308
D015588708,43311
D015592330,43316
D015593252,43322
D015595355,43329
D015596673,43339
D015603203,43349
D015605221,43358
D015609519,43363
D015610690,43368
D015613028,43377
D015614223,43383
D015615770,43388
D015616425,43400
D015619228,43405
D015621245,43409
D015621252,43420
D015626516,43427
D015626882,43431
D015635198,43436
D015639998,43441
D015641694,43450
D015644817,43454
D015648433,43460
D015651150,43468
D015654359,43475
D015659385,43479
D015662521,43482
D015663931,43489
D015668707,43496
D015677327,43505
D015682062,43509
D015686732,43515
D015688149,43523
D015688279,43531
D015702432,43536
D015704849,43541
D015707215,43549
D015710598,43560
D015711694,43569
D015712929,43572
D015715562,43577
D015716552,43582
D015718464,43590
D015728791,43598
D015729224,43611
D015731647,43617
D015734419,43624
D015734891,43629
D015736932,43637
D015738738,43641
D015742346,43644
D015744661,43654
D015744999,43658
D015746535,43667
D015747907,43678
D015748270,43687
D015748775,43700
D015751638,43710
D015752826,43715
D015755537,43725
D015760708,43731
D015766892,43738
D015767684,43747
D015773395,43756
D015779724,43764
D015786463,43777
D015787514,43784
D015787569,43794
D015789969,43800
D015791375,43810
D015792860,43818
D015802668,43826
D015804891,43833
D015807489,43840
D015810038,43843
D015812858,43852
D015813756,43862
D015814203,43875
D015816023,43879
D015817136,43887
D015817334,43897
D015818065,43904
D015836663,43911
D015837745,43918
D015842671,43926
D015843586,43931
D015845726,43936
D015863553,43943
D015865137,43949
D015867421,43952
D015875600,43959
D015875792,43965
D015878144,43971
D015879806,43984
D015884800,43990
D015888082,43999
D015888167,44009
D015892249,44022
D015896964,44028
D015899071,44039
D015903068,44052
D015903099,44058
D015903990,44071
D015914354,44078
D015914873,44090
D015921468,44095
D015926845,44104
D015930507,44110
D015931078,44116
D015934970,44121
D015941848,44130
D015943156,44138
D015943798,44142
D015944467,44150
D015947376,44162
D015947963,44165
D015948472,44175
D015953933,44188
D015956316,44201
D015964960,44212
D015965332,44222
D015966100,44230
D015968609,44239
D015983961,44244
D015991010,44251
D015991652,44254
D015994578,44258
D015999160,44266
D016000117,44276
D016001251,44280
D016003828,44290
D016003835,44298
D016003972,44309
D016008786,44318
D016011854,44321
D016015142,44326
D016015319,44331
D016015548,44342
D016018655,44351
D016018778,44357
D016024731,44362
D016025363,44367
D016025431,44374
D016027039,44380
D016030879,44386
D016033146,44392
D016034242,44403
D016036956,44409
D016037052,44416
D016039766,44419
D016044241,44424
D016047006,44428
D016047044,44434
D016049147,44445
D016051508,44451
D016051751,44461
D016060050,44469
D016064263,44473
D016065185,44478
D016068919,44486
D016070196,44493
D016070677,44501
D016071827,44505
D016073340,44508
D016075993,44520
D016076969,44530
D016078581,44535
D016078918,44543
D016081444,44546
D016082526,44550
D016084780,44556
D016086166,44567
D016086739,44576
D016088184,44581
D016088214,44591
D016089075,44595
D016097537,44604
D016101968,44611
D016111639,44617
D016112636,44622
D016116986,44629
D016120891,44635
D016121577,44643
D016123311,44648
D016124417,44654
D016124707,44663
D016129139,44669
D016133587,44674
D016134904,44683
D016145009,44694
D016148529,44698
D016149786,44707
D016153752,44712
D016155428,44717
D016157163,44727
D016158153,44737
D016159143,44743
D016165632,44755
D016173767,44761
D016176560,44772
D016177338,44782
D016177703,44792
D016181106,44799
D016184459,44809
D016185302,44815
D016191402,44823
D016192065,44828
D016193628,44835
D016193840,44844
D016195080,44850
D016195660,44860
D016196575,44865
D016197664,44873
D016200104,44883
D016203754,44893
D016205772,44903
D016206267,44913
D016207660,44919
D016208100,44926
D016212244,44930
D016218802,44937
D016222236,44943
D016224483,44949
D016230446,44955
D016230859,44965
D016237148,44970
D016237292,44977
D016240162,44985
D016242999,44994
D016243729,44998
D016246133,45002
D016247765,45008
D016250833,45013
D016255210,45020
D016255609,45027
D016257009,45033
D016257979,45036
D016259256,45042
D016259508,45046
D016260580,45050
D016265417,45060
D016269040,45066
D016269316,45071
D016272361,45079
D016280175,45089
D016280922,45092
D016285019,45099
D016285514,45111
D016285743,45117
D016287372,45127
D016287884,45134
D016296688,45137
D016299436,45150
D016301085,45162
D016302396,45167
D016302730,45172
D016303614,45180
D016305342,45189
D016306431,45200
D016308329,45211
D016312210,45219
D016313125,45232
D016317390,45240
D016319370,45245
D016319691,45252
D016321786,45259
D016323292,45270
D016324961,45282
D016325500,45288
D016327733,45301
D016337299,45312
D016338319,45324
D016339804,45328
D016340152,45333
D016340626,45341
D016341692,45346
D016344952,45353
D016344990,45356
D016349643,45364
D016349896,45377
D016356023,45389
D016356658,45398
D016356832,45404
D016359826,45408
D016366428,45417
D016369375,45427
D016369931,45435
D016370289,45439
D016371385,45449
D016373020,45454
D016375369,45463
D016375888,45472
D016384477,45477
D016385764,45480
D016390430,45486
D016391611,45497
D016394186,45508
D016394414,45514
D016394728,45523
D016397149,45533
D016403079,45542
D016407008,45545
D016409330,45551
D016409460,45560
D016410763,45563
D016412217,45572
D016412408,45579
D016417083,45591
D016420748,45600
D016424296,45608
D016430525,45615
D016435216,45624
D016437074,45636
D016438460,45639
D016440050,45644
D016440869,45653
D016447950,45657
D016448247,45660
D016456266,45666
D016457843,45672
D016459304,45679
D016462977,45685
D016468160,45696
D016476769,45699
D016476868,45712
D016481565,45721
D016481671,45729
D016490918,45735
D016495302,45742
D016495449,45748
D016495708,45757
D016496866,45763
D016509344,45769
D016510319,45775
D016510852,45785
D016512177,45791
D016517288,45801
D016518353,45810
D016518810,45817
D016528307,45829
D016529281,45836
D016531901,45844
D016532465,45850
D016534896,45855
D016538740,45863
D016543829,45868
D016551404,45879
D016554504,45891
D016554528,45903
D016556324,45909
D016562318,45920
D016565517,45933
D016571488,45940
D016572317,45953
D016574731,45959
D016575660,45970
D016577473,45977
D016577848,45980
D016578609,45993
D016580428,45997
D016582200,46000
D016582422,46007
D016583528,46012
D016586277,46018
D016586499,46024
D016588042,46031
D016589384,46042
D016590397,46046
D016592223,46059
D016593831,46066
D016596559,46075
D016596900,46087
D016597440,46094
D016600133,46102
D016601079,46111
D016603578,46117
D016604490,46122
D016610583,46135
D016613201,46145
D016614987,46154
D016617889,46161
D016620421,46168
D016622166,46174
D016631038,46182
D016632981,46191
D016634701,46195
D016636552,46206
D016637146,46210
D016640221,46223
D016648012,46230
D016649576,46243
D016650152,46247
D016653856,46256
D016659704,46265
D016660809,46272
D016665439,46278
D016665903,46285
D016669604,46296
D016670440,46301
D016670938,46306
D016674523,46316
D016679559,46323
D016680777,46326
D016681170,46331
D016681774,46340
D016686861,46351
D016699397,46358
D016700000,46364
D016700123,46372
D016704374,46380
D016709355,46386
D016712867,46399
D016713529,46404
D016715097,46408
D016721210,46411
D016729407,46414
D016731950,46423
D016732995,46435
D016733732,46447
D016739598,46454
D016739864,46463
D016741638,46472
D016743267,46478
D016745797,46483
D016748286,46488
D016748934,46491
D016749146,46499
D016749917,46507
D016756038,46515
D016756267,46525
D016756281,46528
D016767454,46540
D016770300,46549
D016770737,46561
D016772205,46564
D016774650,46568
D016774711,46571
D016776616,46584
D016780521,46594
D016783270,46606
D016790230,46610
D016790391,46618
D016792050,46623
D016793415,46629
D016799813,46635
D016803657,46641
D016804715,46654
D016804890,46658
D016805347,46662
D016807389,46671
D016807402,46676
D016811362,46683
D016821576,46689
D016823716,46702
D016824270,46713
D016825154,46719
D016826762,46725
D016827783,46733
D016828735,46740
D016834392,46743
D016835504,46750
D016838499,46757
D016841024,46769
